	"median_intern"	"median_extern"	"failure"	"n_species"	"n_reactions"	"n_submodels"	"run_0"	"run_1"	"run_2"	"run_3"	"run_4"	"run_5"	"run_6"	"run_7"	"run_8"	"run_9"	"run_10"	"run_11"	"run_12"	"run_13"	"run_14"	"run_15"	"run_16"	"run_17"	"run_18"	"run_19"	"run_20"	"run_21"	"run_22"	"run_23"	"run_24"
"kofahl2004"	"0.032982"	"0.25465917587280273"	"False"	"37.0"	"47.0"	"1.0"	"0.031499"	"0.031843"	"0.032281"	"0.031416"	"0.032787000000000004"	"0.032997000000000005"	"0.034169"	"0.032242"	"0.03441"	"0.032982"	"0.03238"	"0.02937"	"0.030209"	"0.033034"	"0.032131"	"0.030789"	"0.032739"	"0.034295"	"0.034334"	"0.033458"	"0.033356"	"0.033448"	"0.034535"	"0.033809"	"0.033277999999999995"
"kolodkin2010"	"0.00058"	"0.17942023277282715"	"False"	"3.0"	"2.0"	"1.0"	"0.000554"	"0.000575"	"0.00081"	"0.000595"	"0.0008539999999999999"	"0.000602"	"0.000596"	"0.000557"	"0.0005769999999999999"	"0.0005650000000000001"	"0.00056"	"0.0005690000000000001"	"0.000596"	"0.000566"	"0.000587"	"0.0005769999999999999"	"0.0005780000000000001"	"0.000572"	"0.00058"	"0.000583"	"0.000612"	"0.000588"	"0.000596"	"0.0005780000000000001"	"0.000656"
"kolodkin2010a"	"0.000892"	"0.18102002143859866"	"False"	"6.0"	"3.0"	"1.0"	"0.0008759999999999999"	"0.0008730000000000001"	"0.0008869999999999998"	"0.0008640000000000001"	"0.000852"	"0.000869"	"0.0008880000000000002"	"0.001153"	"0.001019"	"0.000929"	"0.0008869999999999998"	"0.000932"	"0.000912"	"0.000915"	"0.000308"	"0.000918"	"0.000858"	"0.000892"	"0.000857"	"0.0009"	"0.0008820000000000002"	"0.0009789999999999998"	"0.000928"	"0.000898"	"0.000939"
"kolodkin2010b"	"0.001621"	"0.18675899505615234"	"False"	"10.0"	"7.0"	"1.0"	"0.001693"	"0.001654"	"0.001628"	"0.0016"	"0.001428"	"0.001696"	"0.00179"	"0.001654"	"0.001652"	"0.002014"	"0.001561"	"0.001674"	"0.001543"	"0.001767"	"0.0016120000000000002"	"0.001614"	"0.001641"	"0.00158"	"0.001633"	"0.001603"	"0.001598"	"0.0015949999999999998"	"0.001621"	"0.001592"	"0.001566"
"kolodkin2010c"	"0.0013616666666666664"	"0.185255765914917"	"False"	"8.0"	"6.0"	"3.0"	"0.0013390000000000001"	"0.0013313333333333337"	"0.0014126666666666669"	"0.0013476666666666665"	"0.0009306666666666668"	"0.0010746666666666667"	"0.0013706666666666667"	"0.0013526666666666667"	"0.0013223333333333331"	"0.0013103333333333335"	"0.0014133333333333333"	"0.0014963333333333332"	"0.0013616666666666664"	"0.0015000000000000002"	"0.001279"	"0.0015326666666666663"	"0.001425"	"0.0013976666666666664"	"0.001361"	"0.0013183333333333337"	"0.0013509999999999998"	"0.001417"	"0.0014340000000000002"	"0.001429"	"0.0014376666666666667"
"kouril2017"	"0.000396"	"0.17732882499694824"	"False"	"2.0"	"1.0"	"1.0"	"0.000532"	"0.00038"	"0.000551"	"0.000405"	"0.000545"	"0.000387"	"0.000264"	"0.0006320000000000001"	"0.000372"	"0.000439"	"0.000396"	"0.000413"	"0.000395"	"0.000393"	"0.000572"	"0.000393"	"0.00031800000000000003"	"0.000398"	"0.001006"	"0.000374"	"0.000638"	"0.000372"	"0.0"	"0.000602"	"0.000378"
"kouril2017a"	"0.00094475"	"0.1831110119819641"	"False"	"7.0"	"3.0"	"4.0"	"0.0009390000000000001"	"0.0009755000000000001"	"0.00093475"	"0.00095775"	"0.00105025"	"0.00096125"	"0.00098"	"0.0010285"	"0.00094475"	"0.00097775"	"0.00093425"	"0.00092975"	"0.00093975"	"0.0008849999999999999"	"0.00092575"	"0.0009535"	"0.00083675"	"0.0009615"	"0.000967"	"0.0009394999999999999"	"0.0008629999999999999"	"0.00095875"	"0.00097925"	"0.00084775"	"0.0009220000000000001"
"kouril2017b"	"0.001019"	"0.18523025512695312"	"False"	"11.0"	"4.0"	"1.0"	1	"0.001446"	"4.3e-05"	"0.00102"	"0.000999"	"0.001019"	"0.001004"	"0.0010279999999999998"	"0.001035"	"0.001009"	"0.000981"	"0.001009"	"0.001057"	"0.001063"	"0.000998"	"0.001002"	"0.001021"	"0.000989"	"0.001019"	"0.001068"	"0.00108"	"0.000992"	"0.000998"	"0.00105"	"0.001025"
"kouril2017c"	"0.0015279999999999998"	"0.19469714164733887"	"False"	"13.0"	"6.0"	"1.0"	"0.0015550000000000002"	"0.001495"	"0.001038"	"0.002068"	"0.001522"	"0.001504"	"0.001486"	"0.001321"	"0.001486"	"0.00148"	"0.001532"	"0.001527"	"0.001485"	"0.0015279999999999998"	"0.0015"	"0.001516"	"0.001645"	"0.001609"	"0.001652"	"0.001539"	"0.001585"	"0.001597"	"0.0016239999999999998"	"0.001636"	"0.001607"
"kowald2006"	"nan"	"nan"	"True"	"9.0"	"17.0"	"1.0"	"nan"	"nan"	"nan"	"nan"	"nan"	"nan"	"nan"	"nan"	"nan"	"nan"	"nan"	"nan"	"nan"	"nan"	"nan"	"nan"	"nan"	"nan"	"nan"	"nan"	"nan"	"nan"	"nan"	"nan"	"nan"
"lai2014"	"0.171603"	"1.445749282836914"	"False"	"195.0"	"576.0"	"1.0"	"0.178886"	"0.167098"	"0.167393"	"0.174056"	"0.169417"	"0.166326"	"0.166363"	"0.172747"	"0.177347"	"0.175717"	"0.17740799999999998"	"0.18016"	"0.168523"	"0.167235"	"0.167667"	"0.166659"	"0.190861"	"0.167318"	"0.167101"	"0.167079"	"0.172618"	"0.171603"	"0.172139"	"0.177005"	"0.177241"
"laub1998"	"0.00131"	"0.18281054496765134"	"False"	"7.0"	"14.0"	"1.0"	"0.001101"	"0.001362"	"0.00137"	"0.001383"	"0.001334"	"0.001378"	"0.001339"	"0.001254"	"0.00126"	"0.001718"	"0.00121"	"0.001247"	"0.0014"	"0.001284"	"0.00134"	"0.00135"	"0.001286"	"0.001284"	"0.00131"	"0.001317"	"0.001269"	"0.001341"	"0.001289"	"0.001276"	"0.001298"
"lebeda2008a"	"0.000547"	"0.1794414520263672"	"False"	"4.0"	"3.0"	"1.0"	"0.0005650000000000001"	"0.000537"	"0.0006450000000000001"	"0.000554"	"0.000576"	"0.0006360000000000001"	"0.0005139999999999999"	"0.0005610000000000001"	"0.000542"	"0.000687"	"0.000543"	"0.000588"	"0.000826"	"0.000549"	"0.0005480000000000001"	"0.000519"	"0.000547"	"0.000515"	"0.000522"	"0.0005549999999999999"	"0.000531"	"0.000516"	"0.000518"	"0.000509"	"0.000542"
"lee2010"	"0.0017809999999999996"	"0.19003009796142575"	"False"	"14.0"	"16.0"	"1.0"	"0.001801"	"0.0018170000000000005"	"0.001929"	"0.001815"	"0.001795"	"0.001813"	"0.0017809999999999996"	"0.001704"	"0.001693"	"0.001675"	"0.001736"	"0.001685"	"0.001791"	"0.001541"	"0.002713"	"0.0017739999999999995"	"0.001807"	"0.00177"	"0.001797"	"0.001798"	"0.0017809999999999996"	"0.0017690000000000004"	"0.0016829999999999998"	"0.001693"	"0.0017219999999999998"
"lee2010a"	"0.001255"	"0.18544459342956546"	"False"	"9.0"	"8.0"	"1.0"	"0.001158"	"0.001184"	"0.001291"	"0.001209"	"0.001233"	"0.001276"	"0.001306"	"0.0013039999999999998"	"0.001358"	"0.001242"	"0.001255"	"0.001239"	"0.001209"	"0.001259"	"0.001247"	"0.0013"	"0.001629"	"0.001329"	"0.001708"	"0.001244"	"0.001165"	"0.001292"	"0.00124"	"0.001269"	"0.001167"
"lee2010b"	"0.000531"	"0.17995810508728027"	"False"	"4.0"	"4.0"	"1.0"	"0.000559"	"0.000531"	"0.000531"	"0.000529"	"0.000492"	"0.000541"	"0.000516"	"0.000545"	"0.000553"	"0.000551"	"0.0005740000000000001"	"0.00049"	"0.0005769999999999999"	"0.0005099999999999999"	"0.000509"	"0.00011"	"0.000531"	"0.000315"	"0.000785"	"0.000533"	"0.000621"	"0.000609"	"0.000524"	"0.000509"	"0.000543"
"leloup1999"	"0.003199"	"0.19983434677124026"	"False"	"10.0"	"24.0"	"1.0"	"0.003199"	"0.003324"	"2.3e-05"	"0.0031850000000000003"	"0.003223"	"0.003146"	"0.003418"	"0.0032700000000000003"	"0.003165"	"0.003189"	"0.003198"	"0.0032600000000000003"	"0.003266"	"0.003197"	"0.003183"	"0.003236"	"0.003214"	"0.0032240000000000003"	"0.003279"	"0.003193"	"0.003027"	"0.003389"	"0.003183"	"0.0031780000000000003"	"0.003225"
"leloup2003"	"0.005705"	"0.21094202995300293"	"False"	"16.0"	"48.0"	"1.0"	"0.005475"	"0.005933"	"0.005533"	"0.005864"	"0.005497"	"0.001695"	"0.005529"	"0.0056170000000000005"	"0.005874"	"0.005705"	"0.005845"	"0.003454"	"0.005524"	"0.005812"	"0.005809"	"0.005611"	"0.005815"	"0.005558"	"0.006739"	"0.005783"	"0.006083"	"0.0058200000000000005"	"0.005593"	"0.00562"	"0.005761"
"leloup2003a"	"0.026843"	"0.2426173686981201"	"False"	"19.0"	"57.0"	"1.0"	"0.026371"	"0.026585"	"0.026543"	"0.025131"	"0.025136"	"0.026843"	"0.026394"	"0.028610000000000007"	"0.028675"	"0.027848"	"0.027676"	"0.02459"	"0.027478"	"0.027086"	"0.029319"	"0.024442"	"0.02374"	"0.024108"	"0.023483"	"0.02695"	"0.027627"	"0.027991"	"0.028635"	"0.025515"	"0.027791000000000003"
"levchenko2000"	"0.108913"	"0.5379498004913329"	"False"	"86.0"	"300.0"	"1.0"	"0.101881"	"0.110456"	"0.109756"	"0.110959"	"0.11259"	"0.102417"	"0.10524"	"0.109159"	"0.108679"	"0.109206"	"0.109521"	"0.105321"	"0.102236"	"0.10954"	"0.10837"	"0.109338"	"0.10926199999999997"	"0.105113"	"0.108913"	"0.107119"	"0.110976"	"0.102087"	"0.108978"	"0.101874"	"0.104998"
"levchenko2000a"	"0.006562"	"0.238497257232666"	"False"	"31.0"	"54.0"	"1.0"	"0.006566"	"0.00634"	"0.006278"	"0.006489"	"0.006531"	"0.006391"	"0.0077909999999999984"	"0.007231"	"0.006945999999999999"	"0.007474"	"0.0064670000000000005"	"0.006393"	"0.006097999999999999"	"0.006592"	"0.006908"	"0.006388"	"0.006254"	"0.006625"	"0.00678"	"0.006559000000000001"	"0.006868000000000001"	"0.006562"	"0.006837"	"0.006744"	"0.006548"
"levchenko2000b"	"0.003328"	"0.20255184173583984"	"False"	"22.0"	"30.0"	"1.0"	"0.003093"	"0.0031550000000000003"	"0.003704"	"0.003468"	"0.003647"	"0.003747"	"0.002942"	"0.003041"	"0.003021"	"0.002844"	"0.003013"	"0.003618"	"0.003527"	"0.004784"	"0.003423"	"0.0036"	"0.002966"	"0.003009"	"0.0030280000000000003"	"0.003031"	"0.002998"	"0.003458"	"0.003328"	"0.00343"	"0.003478"
"levering2012a"	"0.036975"	"0.26884913444519043"	"False"	"25.0"	"21.0"	"2.0"	"0.036514000000000005"	"0.0358935"	"0.0377805"	"0.038497"	"0.036821"	"0.036806000000000005"	"0.037036"	"0.0361405"	"0.038158"	"0.036902500000000005"	"0.040770999999999995"	"0.038595500000000005"	"0.038319000000000006"	"0.038190499999999995"	"0.03652"	"0.0347745"	"0.0382495"	"0.035877000000000006"	"0.036931000000000005"	"0.039346499999999986"	"0.036975"	"0.037708000000000005"	"0.0367145"	"0.0370925"	"0.036845499999999996"
"li2014"	"0.014237"	"0.1943666934967041"	"False"	"3.0"	"11.0"	"1.0"	"0.014479"	"0.01454"	"0.014318"	"0.014205"	"0.014297"	"0.014461000000000003"	"0.014255"	"0.014196"	"0.014131"	"0.014108"	"0.014086"	"0.014237"	"0.014403"	"0.013881"	"0.010349"	"0.014025"	"0.014294"	"0.014174"	"0.014075"	"0.014344999999999997"	"0.010291"	"0.018881"	"0.014411000000000004"	"0.013900999999999998"	"0.014336000000000003"
"liu2011"	"0.026271"	"0.2653212547302246"	"False"	"42.0"	"45.0"	"1.0"	"0.02942"	"0.029459"	"0.027243"	"0.025366"	"0.025358"	"0.026066"	"0.025496"	"0.025079"	"0.025845"	"0.02637"	"0.027084"	"0.026329"	"0.025509"	"0.021389"	"0.026356"	"0.025482"	"0.027886"	"0.025267"	"0.025816"	"0.027886"	"0.026645"	"0.026271"	"0.028387"	"0.026453"	"0.025961"
"lou2009"	"0.000956"	"0.18675899505615234"	"False"	"6.0"	"12.0"	"1.0"	"0.000964"	"0.000982"	"0.000973"	"0.000985"	"0.000949"	"0.000943"	"0.00099"	"0.000956"	"0.000973"	"0.0010550000000000002"	"0.000937"	"0.000972"	"0.000955"	"0.000966"	"0.0013449999999999998"	"0.000921"	"0.001001"	"0.000935"	"0.000928"	"0.000922"	"0.000943"	"0.000944"	"0.000955"	"0.000916"	"0.000961"
"ma2002"	"0.0012"	"0.1833679676055908"	"False"	"7.0"	"14.0"	"1.0"	"0.001191"	"0.001225"	"0.001159"	"0.001167"	"0.001188"	"0.001385"	"0.001226"	"0.001175"	"0.001201"	"0.001179"	"0.000462"	"0.001206"	"0.001251"	"0.001175"	"0.001374"	"0.0012"	"0.001704"	"0.001253"	"0.00118"	"0.001199"	"0.001236"	"0.001183"	"0.001259"	"0.001415"	"0.001108"
"marhl2000"	"0.003804"	"0.1820828914642334"	"False"	"5.0"	"7.0"	"1.0"	"0.003883"	"0.003568"	"0.003956"	"0.003695"	"0.004071"	"0.003596"	"0.003825"	"0.003714"	"0.003993"	"0.003919"	"0.003983"	"0.004038"	"0.004248"	"0.004043"	"0.0039"	"0.003946"	"0.00359"	"0.003516"	"0.003711"	"0.003647"	"0.0034659999999999995"	"0.003468"	"0.0035020000000000003"	"0.003508"	"0.003804"
"martins2003"	"0.001673"	"0.18756461143493647"	"False"	"14.0"	"16.0"	"1.0"	"0.001703"	"0.001622"	"0.001686"	"0.0016809999999999998"	"0.00162"	"0.00186"	"0.001726"	"0.001614"	"0.0017460000000000002"	"0.0016"	"0.00181"	"0.001673"	"0.0"	"0.001631"	"0.0017809999999999996"	"0.001655"	"0.001651"	"0.0017219999999999998"	"0.0016300000000000002"	"0.001744"	"0.002315"	"0.0016530000000000002"	"0.001646"	"0.00165"	"0.001715"
"marwan2003"	"0.0013449999999999998"	"0.18425774574279785"	"False"	"12.0"	"12.0"	"1.0"	"0.001334"	"0.001448"	"0.001241"	"0.001373"	"0.00164"	"0.001374"	"0.00135"	"0.001227"	"0.00125"	"0.001341"	"0.001394"	"0.001417"	"0.001329"	"0.001226"	"0.001341"	"0.0013449999999999998"	"0.001909"	"0.001387"	"0.001363"	"0.00125"	"0.001247"	"0.001343"	"0.001772"	"0.0013800000000000002"	"0.001273"
"mcauley2012"	"0.008263"	"0.21414828300476074"	"False"	"34.0"	"35.0"	"1.0"	"0.008338"	"0.008334999999999999"	"0.00556"	"0.008229"	"0.008185"	"0.008232999999999999"	"0.008088"	"0.008137"	"0.008154"	"0.008397"	"0.008528"	"0.008365000000000001"	"0.008366"	"0.008362"	"0.008551999999999999"	"0.008221"	"0.008611"	"0.008736"	"0.008246999999999999"	"0.008997"	"0.008409"	"0.008263"	"0.008187999999999999"	"0.008222"	"0.008131000000000001"
"mellor2012"	"0.0009884"	"0.18430747985839846"	"False"	"10.0"	"5.0"	"5.0"	"0.0010182000000000001"	"0.0009472"	"0.001031"	"0.000927"	"0.0009884"	"0.0010084"	"0.0009954"	"0.0010136000000000001"	"0.0010307999999999997"	"0.0009710000000000002"	"0.0009880000000000002"	"0.0010552"	"0.0009994"	"0.0009927999999999998"	"0.0009887999999999995"	"0.0009774000000000002"	"0.0009793999999999998"	"0.0009636000000000001"	"0.0009812000000000002"	"0.0009743999999999999"	"0.0009022"	"0.000799"	"0.0009972000000000002"	"0.001062"	"0.0009815999999999998"
"miao2008"	"0.000986"	"0.1804358959197998"	"False"	"4.0"	"9.0"	"1.0"	"0.000967"	"0.0008820000000000002"	"0.000946"	"0.001042"	"0.001115"	"0.001109"	"0.000949"	"0.000914"	"0.000945"	"0.000932"	"0.001152"	"0.001048"	"0.0010949999999999998"	"0.000607"	"0.001005"	"0.001088"	"0.000954"	"0.00112"	"0.000956"	"0.001103"	"0.001018"	"0.000956"	"0.000986"	"0.000981"	"0.000992"
"montagne2011"	"0.010667"	"0.22112703323364255"	"False"	"20.0"	"27.0"	"1.0"	"0.009826"	"0.005886"	"0.01017"	"0.010466"	"0.010568"	"0.010561"	"0.010631"	"0.010727"	"0.010705"	"0.010382"	"0.01018"	"0.010486"	"0.010791"	"0.010861"	"0.010674"	"0.010745"	"0.010937"	"0.010781"	"0.010639"	"0.010667"	"0.011647"	"0.010535"	"0.011537"	"0.011334"	"0.011222"
"montanez2008"	"0.0007509999999999999"	"0.18019628524780276"	"False"	"3.0"	"5.0"	"1.0"	"0.000746"	"0.000773"	"0.000727"	"0.00103"	"0.00082"	"0.000715"	"0.0007700000000000001"	"0.0007509999999999999"	"0.0007070000000000001"	"0.000734"	"0.000851"	"0.000733"	"0.000727"	"0.000725"	"0.000785"	"0.000734"	"0.000776"	"0.000746"	"0.000776"	"0.000714"	"0.0007509999999999999"	"0.0008179999999999999"	"0.0007559999999999999"	"0.0007160000000000001"	"0.000778"
"moriya2011"	"0.073688"	"0.3485836982727051"	"False"	"49.0"	"51.0"	"1.0"	"0.070006"	"0.066255"	"0.07169099999999999"	"0.069234"	"0.07445800000000001"	"0.075795"	"0.076436"	"0.077726"	"0.074768"	"0.074314"	"0.07222999999999999"	"0.06969600000000001"	"0.073688"	"0.071769"	"0.07392"	"0.07369099999999999"	"0.075087"	"0.075338"	"0.069838"	"0.07582799999999999"	"0.074677"	"0.071275"	"0.073086"	"0.070887"	"0.069119"
"morris2002"	"0.000611"	"0.1757187843322754"	"False"	"4.0"	"2.0"	"1.0"	"0.0005809999999999999"	"0.000776"	"0.000638"	"0.000612"	"0.000602"	"0.000586"	"0.0006259999999999999"	"0.000584"	"0.000583"	"0.000519"	"0.000595"	"0.000729"	"0.000628"	"0.000595"	"0.0006320000000000001"	"0.000612"	"0.000593"	"0.000198"	"0.000629"	"0.000599"	"0.000605"	"0.000611"	"0.0006230000000000001"	"0.000618"	"0.0006929999999999999"
"nakakuki2010"	"7.5e-05"	"0.2938046455383301"	"False"	"49.0"	"78.0"	"1.0"	"7.7e-05"	8E-05	"0.000119"	"6.8e-05"	"7.4e-05"	"7.5e-05"	"7.900000000000001e-05"	"7.6e-05"	"7.5e-05"	"7.3e-05"	"7.8e-05"	"7.3e-05"	"7.7e-05"	"7.4e-05"	"7.900000000000001e-05"	"7.5e-05"	"7.4e-05"	"7.8e-05"	"7.900000000000001e-05"	"0.00014199999999999998"	7E-05	"7.6e-05"	"7.3e-05"	"7.3e-05"	"7.3e-05"
"naresh2011"	"0.0010316"	"0.18585095405578614"	"False"	"5.0"	"13.0"	"5.0"	"0.0010554000000000002"	"0.000931"	"0.0010694"	"0.0010282"	"0.0010314"	"0.0010329999999999998"	"0.001017"	"0.0010308"	"0.001035"	"0.00107"	"0.0010404000000000001"	"0.0010907999999999998"	"0.0010316"	"0.0010777999999999999"	"0.0008320000000000001"	"0.0010242"	"0.0010194000000000002"	"0.0010481999999999998"	"0.0011417999999999999"	"0.0009987999999999998"	"0.0014065999999999998"	"0.0009078"	"0.0008449999999999999"	"0.0010306"	"0.00176"
"neves2008"	"0.013786"	"0.24350905418396"	"False"	"37.0"	"32.0"	"1.0"	"0.009543"	"0.013501"	"0.013266"	"0.013897"	"0.013966"	"0.01343"	"0.013462"	"0.014301"	"0.009674"	"0.014258000000000003"	"0.01437"	"0.013973"	15	"0.014418"	"0.013911"	"0.013956"	"0.013786"	"0.014066999999999998"	"0.013923"	"0.013265"	"0.013373"	"0.012934"	"0.013727"	"0.013771"	"0.013149"
"nielsen1998"	"0.036358999999999995"	"0.23762941360473636"	"False"	"20.0"	"29.0"	"2.0"	"0.035177"	"0.03605"	"0.0367495"	"0.036356"	"0.035867500000000004"	"0.036139"	"0.0365965"	"0.035995"	"0.036739"	"0.040063"	"0.038089500000000005"	"0.036358999999999995"	"0.0361135"	"0.0364625"	"0.036762"	"0.038874"	"0.038060500000000004"	"0.0371685"	"0.0362635"	"0.035601999999999995"	"0.0359285"	"0.036535000000000005"	"0.036123"	"0.035656500000000015"	"0.0364405"
"nyman2012"	"0.002329"	"0.18710708618164065"	"False"	"9.0"	"11.0"	"1.0"	"0.002619"	"0.002663"	"0.0023940000000000003"	"0.002285"	"0.002324"	"0.002283"	"0.002416"	"0.002329"	"0.002366"	"0.002272"	"0.002178"	"0.002343"	"0.002625"	"0.0026420000000000003"	"0.00266"	"0.002649"	"0.002682"	"0.002304"	"0.002243"	"0.002284"	"0.002264"	"0.002285"	"0.002293"	"0.002277"	"0.002585"
"odea2007"	"0.00442"	"0.21524977684021"	"False"	"24.0"	"51.0"	"1.0"	"0.004818"	"0.004671"	"0.005035"	"0.003981"	"0.003909"	"0.004055"	"0.003932"	"0.003768"	"0.003809"	"0.004785"	"0.004493"	"0.0043560000000000005"	"0.004292"	"0.004368"	"0.004471"	"0.004349"	"0.004458"	"0.00443"	"0.004457"	"0.004266"	"0.004371"	"0.004493"	"0.004482"	"0.004481000000000001"	"0.00442"
"olsen2003"	"0.044661"	"0.2294642925262451"	"False"	"16.0"	"15.0"	"1.0"	"0.044885"	"0.044634"	"0.044411"	"0.044568"	"0.04093"	"0.044055"	"0.046484"	"0.050154"	"0.045221"	"0.045728"	"0.044785000000000005"	"0.045712"	"0.044878"	"0.0448"	"0.044396"	"0.044777"	"0.044643"	"0.044335"	"0.044569"	"0.044562"	"0.044661"	"0.0452"	"0.045595"	"0.044042000000000005"	"0.044421"
"orfao2008"	"0.0011649999999999998"	"0.18386006355285645"	"False"	"12.0"	"8.0"	"2.0"	"0.001281"	"0.0008925000000000001"	"0.0011515000000000002"	"0.0009795"	"0.001206"	"0.0013800000000000002"	"0.0011734999999999998"	"0.001453"	"0.0012045"	"0.0011734999999999998"	"0.0011595000000000002"	"0.001104"	"0.0011710000000000002"	"0.001003"	"0.001257"	"0.0011649999999999998"	"0.0008554999999999999"	"0.0011535"	"0.0011435"	"0.0011835"	"0.0011765"	"0.0011525"	"0.0011845"	"0.001157"	"0.001163"
"ouattara2008"	"0.001524"	"0.18108320236206052"	"False"	"3.0"	"6.0"	"1.0"	"0.001434"	"0.001443"	"0.001529"	"0.001466"	"0.0014789999999999998"	"0.001505"	"0.00149"	"0.001505"	"0.001455"	"0.005953"	"0.002062"	"0.002007"	"0.001986"	"0.002055"	"0.001946"	"0.001525"	"0.00147"	"0.001551"	"0.001512"	"0.001531"	"0.001574"	"0.001523"	"0.0014789999999999998"	"0.001542"	"0.001524"
"ouzounoglou2014"	"0.060885"	"0.3845958709716797"	"False"	"90.0"	"136.0"	"1.0"	"0.059262"	"0.062169"	"0.060395"	"0.060962"	"0.060427"	"0.058014"	"0.060885"	"0.061555"	"0.060627"	"0.060006"	"0.060603"	"0.060891"	"0.061116"	"0.060822"	"0.061553"	"0.060457"	"0.060894"	"0.061108"	"0.061901"	"0.06242"	"0.05853600000000001"	"0.061796"	"0.061312"	"0.060862"	"0.060796"
"panteleev2002"	"0.0012500000000000002"	"0.18165712886386448"	"False"	"8.0"	"5.0"	"9.0"	"0.0013191111111111114"	"0.001262222222222222"	"0.0011011111111111107"	"0.0012254444444444446"	"0.0012531111111111113"	"0.0012447777777777778"	"0.0011707777777777775"	"0.0012687777777777775"	"0.001247111111111111"	"0.0011833333333333331"	"0.0012196666666666664"	"0.0012543333333333336"	"0.0012690000000000002"	"0.0013172222222222222"	"0.0012500000000000002"	"0.0013568888888888886"	"0.001241111111111111"	"0.001257111111111111"	"0.001259111111111111"	"0.0012357777777777775"	"0.0013948888888888887"	"0.0012373333333333331"	"0.001266777777777778"	"0.0012322222222222222"	"0.0012399999999999998"
"panteleev2002a"	"0.001761"	"0.18405187129974365"	"False"	"9.0"	"8.0"	"2.0"	"0.001652"	"0.0017735"	"0.0019665000000000004"	"0.0017355"	"0.0019635"	"0.0019095"	"0.0016309999999999999"	"0.0017165"	"0.001598"	"0.0017815"	"0.0017285"	"0.0018465"	"0.001814"	"0.001849"	"0.001812"	"0.0017649999999999999"	"0.0019455"	"0.0016460000000000001"	"0.0016954999999999997"	"0.001761"	"0.002042"	"0.000921"	"0.001707"	"0.001542"	"0.0015335"
"pathak2013"	"0.009519"	"0.3247532844543457"	"False"	"57.0"	"86.0"	"1.0"	"0.009018"	"0.009519"	"0.009355"	"0.009703"	"0.009607"	"0.009452"	"0.009495"	"0.009232"	"0.00904"	"0.009125"	"0.010306999999999998"	"0.010819"	"0.010194"	"0.010189"	"0.009023"	"0.008979000000000001"	"0.009064"	"0.010111"	"0.010168"	"0.010283"	"0.009548"	"0.009897"	"0.009764"	"0.009161"	"0.00905"
"pathak2013a"	"0.009192"	"0.32355451583862305"	"False"	"52.0"	"88.0"	"1.0"	"0.008808"	"0.00864"	"0.008745000000000001"	"0.009159"	"0.008898"	"0.009212"	"0.009538"	"0.00931"	"0.009719"	"0.009018"	"0.0056"	"0.009274"	"0.009518"	"0.009192"	"0.009512"	"0.008501"	"0.008745999999999999"	"0.0088"	"0.009524"	"0.009337"	"0.00895"	"0.009278"	"0.009209"	"0.009077"	"0.009503"
"perelson1993"	"0.01160225"	"0.19250261783599854"	"False"	"5.0"	"9.0"	"4.0"	"0.011571249999999998"	"0.01170875"	"0.0111755"	"0.01158575"	"0.01159225"	"0.013219249999999998"	"0.011996"	"0.01177425"	"0.01138375"	"0.011954000000000001"	"0.01145625"	"0.011743"	"0.01169325"	"0.01184725"	"0.01188775"	"0.011752"	"0.01160225"	"0.0106"	"0.011602249999999998"	"0.01188375"	"0.01167025"	"0.010759249999999998"	"0.011589499999999999"	"0.01153"	"0.01047625"
"perelson1996"	"0.0007695"	"0.18027222156524655"	"False"	"4.0"	"5.0"	"2.0"	"0.0007695"	"0.0007385"	"0.000743"	"0.00131"	"0.0007635000000000001"	"0.000776"	1	"0.0007475"	"0.0007650000000000001"	"0.0008139999999999999"	"0.0006100000000000001"	"0.000776"	"0.0007639999999999999"	"0.0007925"	"0.000771"	"0.0008485000000000001"	"0.0007955"	"0.000779"	"0.000778"	"0.000779"	"0.0007599999999999999"	"0.0007689999999999999"	"0.0007624999999999999"	"0.0007685000000000001"	"0.0007605"
"piedrafita2010"	"0.001667"	"0.18545913696289065"	"False"	"11.0"	"11.0"	"1.0"	"0.001666"	"0.0016469999999999998"	"0.001698"	"0.001659"	"0.0016579999999999998"	"0.0016760000000000002"	"0.001625"	"0.001392"	"0.0016190000000000002"	"0.001756"	"0.001661"	"0.00175"	"0.0017870000000000004"	"0.001916"	"0.0017629999999999996"	"0.001754"	"0.0"	"0.001698"	"0.001657"	"0.0016649999999999998"	"0.001667"	"0.0017690000000000004"	"0.001667"	"0.001903"	"0.0016579999999999998"
"pritchard2002"	"0.010073"	"0.22409677505493164"	"False"	"25.0"	"19.0"	"1.0"	"0.01003"	"0.009941"	"0.010073"	"0.009776"	"0.009618000000000002"	"0.01009"	"0.009739"	"0.009723"	"0.011641"	"0.009855"	"0.010755"	"0.010444"	"0.010006"	"0.010364"	"0.010201"	"0.009891"	"0.010009"	"0.0102"	"0.010463"	"0.010073"	"0.010251"	"0.010324"	"0.010525"	"0.009405"	"0.009711"
